education,education-num,age,fnlwgt,hours-per-week,capital-loss,capital-gain
11,8,34,32,39,0,94
11,8,36,3538,41,0,0
11,8,30,4927,39,0,0
1,6,3,17947,39,0,0
15,9,15,15639,68,0,0
11,8,11,10851,49,0,0
4,2,41,3681,39,0,0
11,8,35,7281,39,0,0
12,13,18,11271,39,0,0
15,9,13,9439,39,0,0
15,9,16,4549,49,0,90
9,12,39,2951,37,0,0
15,9,4,13178,19,0,0
15,9,39,577,39,0,0
9,12,39,12038,64,47,0
9,12,28,7677,39,0,108
15,9,3,3025,19,0,0
11,8,45,7048,39,0,0
9,12,7,12326,29,0,0
9,12,35,1020,39,0,0
11,8,6,1031,39,0,0
12,13,19,12607,39,0,0
15,9,23,21583,39,0,0
15,9,13,16048,39,0,0
6,4,24,18051,34,0,0
11,8,42,12280,39,0,0
12,13,10,19111,36,0,0
15,9,2,9927,22,0,0
15,9,24,5222,49,0,0
9,12,10,13391,34,0,0
11,8,33,14235,39,0,0
4,2,12,19328,39,0,0
9,12,21,13167,54,0,0
11,8,13,9353,59,0,0
9,12,31,4648,54,0,0
7,11,22,16999,39,0,91
8,10,23,12781,39,0,0
1,6,10,14486,39,0,0
12,13,42,6520,39,0,0
11,8,14,17658,19,0,0
11,8,17,9510,49,0,0
14,14,30,11216,59,0,0
3,1,47,18487,19,0,0
6,4,12,20334,39,0,0
11,8,21,7542,39,0,0
9,12,25,13881,39,46,0
9,12,32,5919,59,0,0
15,9,36,3768,39,0,0
15,9,18,14144,49,0,0
9,12,53,6676,39,0,0
11,8,21,4469,39,0,0
9,12,19,7955,39,0,0
9,12,17,3877,54,0,0
9,12,7,5389,9,0,0
15,9,6,12465,39,0,0
15,9,4,20768,34,0,0
15,9,30,11986,39,0,0
5,3,42,2216,39,0,74
7,11,16,6784,49,0,0
15,9,46,15116,34,0,0
11,8,1,7494,59,0,0
9,12,15,562,49,0,0
9,12,16,21494,39,0,0
11,8,2,13379,39,0,0
11,8,10,6562,39,0,0
15,9,23,759,47,0,0
7,11,21,6546,39,0,0
11,8,3,132,46,0,0
11,8,18,9614,68,0,0
15,9,5,20778,39,0,0
12,13,23,1585,49,0,0
15,9,17,12545,39,0,50
0,5,6,18026,39,0,0
9,12,9,14803,39,0,0
15,9,36,4736,59,0,0
15,9,17,8569,39,0,0
11,8,22,9849,39,0,0
6,4,8,20472,39,0,0
1,6,1,18204,19,0,0
9,12,48,9584,39,0,0
9,12,32,15205,39,0,0
0,5,47,2118,39,0,0
9,12,51,9480,39,0,0
15,9,39,10063,39,0,0
11,8,51,20872,39,88,0
9,12,18,4345,47,0,0
11,8,33,18459,11,0,0
11,8,28,10256,27,0,0
9,12,26,18871,39,0,0
15,9,22,6296,39,0,0
11,8,20,16514,39,0,15
9,12,28,17340,49,0,0
15,9,3,3079,9,0,0
7,11,19,17529,44,0,0
15,9,9,20149,39,0,0
9,12,19,20726,31,0,0
9,12,30,7701,59,0,0
11,8,17,13589,39,52,0
15,9,36,19841,29,0,0
9,12,15,9036,41,23,0
4,2,27,4907,39,0,0
11,8,8,21165,39,0,0
4,2,18,20791,35,0,0
7,11,17,331,39,0,0
15,9,25,7745,39,0,0
11,8,30,1056,3,0,0
11,8,6,12442,36,0,0
11,8,39,16425,39,0,0
10,15,33,1237,49,0,108
11,8,21,9265,59,0,0
8,10,29,17435,39,0,0
7,11,30,5197,56,0,0
11,8,21,11005,76,0,58
11,8,25,17887,45,0,0
11,8,31,3999,39,0,0
11,8,10,6556,49,0,0
8,10,23,19699,35,0,0
10,15,36,5906,36,0,118
8,10,58,9038,29,0,0
9,12,22,11079,47,0,0
7,11,29,17022,39,0,0
11,8,34,8124,39,0,0
11,8,17,10153,39,0,0
15,9,6,8955,39,0,0
8,10,15,13953,44,0,0
15,9,28,2653,54,0,0
15,9,4,4670,39,0,0
11,8,19,8694,43,0,0
0,5,23,14369,49,0,0
0,5,3,19055,39,0,0
6,4,51,15478,19,0,0
9,12,23,3214,39,0,0
15,9,3,5949,23,0,0
12,13,31,7311,39,0,0
9,12,10,3765,44,0,0
8,10,40,9440,39,0,0
11,8,37,8724,92,0,0
11,8,30,67,39,0,0
15,9,13,4036,39,0,0
1,6,0,14089,39,0,0
15,9,18,20342,44,0,0
2,7,39,12547,39,0,0
11,8,3,15836,27,0,0
9,12,21,10231,37,0,0
15,9,2,9138,24,0,0
11,8,7,17128,39,0,3
15,9,14,20355,39,0,0
9,12,27,17381,59,0,0
15,9,4,7426,11,25,0
15,9,24,9565,39,0,0
1,6,1,16867,15,0,0
6,4,6,4330,39,0,0
15,9,20,14242,31,0,0
8,10,29,2821,29,0,0
9,12,26,2521,44,0,0
3,1,14,19377,39,0,0
15,9,23,19028,39,0,0
14,14,10,4385,11,0,0
15,9,47,12590,39,0,0
8,10,14,6082,39,0,0
12,13,31,15277,44,0,0
9,12,20,13167,19,0,0
15,9,11,13494,23,0,0
15,9,25,11493,39,0,0
5,3,43,3419,59,0,0
1,6,0,8452,19,0,0
15,9,4,18349,29,0,0
0,5,29,788,39,0,0
11,8,1,6964,39,0,0
11,8,5,16295,26,0,0
9,12,27,2959,59,0,0
11,8,19,3246,39,0,0
8,10,48,14573,39,0,0
11,8,9,21134,39,0,0
0,5,4,18109,24,0,0
11,8,24,8692,39,72,0
15,9,11,887,34,0,0
15,9,10,12221,39,0,0
15,9,2,17619,11,0,0
15,9,23,13318,39,0,0
11,8,2,14613,14,0,0
8,10,23,257,39,0,42
11,8,20,6456,39,0,0
15,9,16,21445,39,0,0
11,8,17,2341,39,0,0
7,11,27,12064,39,0,0
15,9,16,21518,39,0,0
11,8,55,16650,9,0,29
11,8,2,16917,39,0,0
8,10,42,602,35,0,0
11,8,23,17962,39,0,0
11,8,18,11719,39,0,0
7,11,5,1957,44,0,0
12,13,24,12343,39,0,0
15,9,42,7596,49,0,0
2,7,33,12276,39,0,0
7,11,4,12963,9,0,0
11,8,23,14728,39,0,0
11,8,5,1763,39,0,0
4,2,26,11521,39,0,0
1,6,0,6495,15,0,0
5,3,25,14938,39,0,0
15,9,20,20806,39,0,0
2,7,2,16368,37,0,0
4,2,26,16440,39,0,0
6,4,29,3580,39,0,0
11,8,1,2703,19,0,0
14,14,33,19379,39,0,0
5,3,30,6081,39,0,0
11,8,14,21357,93,0,44
5,3,16,8471,44,0,0
11,8,10,14653,39,0,91
11,8,42,6200,34,0,0
11,8,22,3230,39,0,0
15,9,12,20125,39,0,0
9,12,9,2255,54,0,0
11,8,7,2091,39,0,0
15,9,8,4790,39,51,0
15,9,13,331,19,0,0
1,6,35,3950,39,0,0
12,13,34,7021,39,0,0
9,12,13,8503,59,0,0
15,9,2,1314,24,0,0
15,9,6,9071,59,0,0
10,15,20,8590,44,0,0
15,9,8,16516,37,0,0
14,14,32,10635,64,0,108
11,8,13,2924,54,0,0
15,9,23,6242,39,0,0
11,8,3,15832,31,0,0
8,10,18,953,54,0,50
9,12,7,6479,44,0,0
11,8,15,15339,39,0,0
11,8,18,7177,29,0,0
11,8,3,7636,39,0,0
11,8,12,15704,39,0,0
11,8,8,550,27,0,0
5,3,33,8858,39,0,0
11,8,7,21171,49,0,0
9,12,32,17147,59,0,108
11,8,13,19068,31,0,0
15,9,20,16958,39,0,0
11,8,33,16952,39,0,51
11,8,3,15331,29,0,0
11,8,32,11545,49,0,77
5,3,38,4278,49,0,0
2,7,44,3960,39,0,0
11,8,5,11064,2,0,0
7,11,6,16018,11,0,0
11,8,26,14857,39,0,71
9,12,22,18294,23,0,0
15,9,4,11167,34,0,0
11,8,35,6647,39,0,0
8,10,13,17550,39,0,66
9,12,25,6097,44,0,99
9,12,33,3570,49,0,0
7,11,34,3178,93,0,0
0,5,30,124,44,0,0
6,4,32,9571,39,0,0
11,8,28,11018,39,0,0
15,9,31,3876,39,0,0
9,12,19,10821,49,0,0
15,9,3,21160,39,0,0
11,8,44,3048,39,0,0
9,12,55,8362,29,0,0
15,9,2,4266,14,0,0
9,12,37,18382,39,0,94
15,9,30,3251,34,0,0
11,8,22,4377,39,0,90
1,6,7,3219,39,0,0
15,9,27,8297,39,0,0
11,8,2,16707,19,0,0
11,8,3,17760,47,0,0
11,8,6,5772,39,0,0
11,8,41,16120,52,0,0
2,7,3,14668,39,0,0
11,8,45,6866,11,0,0
11,8,8,7632,39,0,69
9,12,50,15454,1,0,0
7,11,20,11796,39,0,0
11,8,19,19795,39,0,18
8,10,21,20486,19,0,0
11,8,6,6656,76,0,0
11,8,11,20509,39,0,0
11,8,8,14168,39,0,0
10,15,24,9870,54,0,108
9,12,46,20362,39,44,0
11,8,43,3578,29,0,0
11,8,14,4145,49,0,0
11,8,12,3627,36,0,0
9,12,20,10407,44,0,94
6,4,34,9816,39,0,0
15,9,28,737,39,0,91
11,8,10,14703,39,0,0
15,9,1,16178,19,0,0
11,8,17,19413,39,0,0
10,15,49,20929,24,74,0
15,9,2,21029,14,0,0
11,8,19,10019,34,0,0
9,12,18,18154,39,0,0
11,8,10,15228,44,0,0
15,9,12,19032,39,0,18
11,8,8,4647,39,0,0
15,9,5,6171,31,0,0
15,9,24,16320,47,0,0
7,11,3,20333,19,0,0
11,8,35,18428,39,0,0
15,9,17,15220,36,0,0
14,14,27,6347,44,0,0
12,13,33,12109,39,0,0
9,12,32,12399,49,0,0
9,12,19,9256,39,0,0
14,14,54,166,27,0,0
11,8,3,17742,24,0,0
15,9,3,8028,39,0,0
11,8,42,4191,59,0,0
4,2,24,21026,39,0,54
15,9,21,1097,41,0,0
11,8,38,8435,39,0,0
6,4,0,3753,19,0,0
9,12,28,3299,54,0,0
11,8,26,2577,29,0,0
2,7,2,14341,24,0,0
11,8,16,13072,39,0,0
11,8,46,11361,39,0,0
11,8,22,8102,49,0,97
11,8,17,219,39,0,0
7,11,14,7780,39,0,0
2,7,4,2952,39,0,0
8,10,6,10107,35,0,0
15,9,3,10441,7,0,0
9,12,28,9237,59,0,0
11,8,42,4586,49,0,0
12,13,41,7482,39,0,108
11,8,49,11432,34,0,0
8,10,20,17997,34,46,0
15,9,12,5110,39,0,0
9,12,15,2680,39,0,0
9,12,22,17688,49,47,0
11,8,40,6593,44,0,0
12,13,40,11790,39,0,0
11,8,33,2276,59,0,0
9,12,27,19883,64,0,108
8,10,39,5402,39,0,0
12,13,9,1819,47,0,0
15,9,5,8956,39,0,0
8,10,9,722,64,0,0
9,12,16,15985,39,0,0
8,10,19,7542,59,0,0
15,9,28,19103,39,0,0
10,15,39,1662,37,31,0
15,9,6,14124,35,0,0
15,9,6,20490,24,0,0
9,12,18,14603,39,0,0
9,12,22,4188,31,0,94
11,8,28,977,39,0,0
15,9,4,7631,24,0,0
11,8,39,4722,39,0,0
11,8,14,3968,39,0,0
2,7,27,17012,35,0,0
15,9,4,20101,9,0,0
11,8,14,17858,39,0,77
11,8,3,8746,37,0,0
1,6,0,1456,39,0,0
11,8,27,10967,39,0,0
15,9,2,18482,22,0,0
11,8,54,10192,23,0,0
15,9,6,17003,39,0,0
11,8,4,17680,39,0,0
12,13,12,13169,14,0,0
15,9,16,9201,29,0,0
11,8,29,19568,47,0,0
15,9,4,20328,39,0,0
15,9,19,18430,59,0,108
12,13,53,917,29,0,98
11,8,2,11078,36,0,0
15,9,12,7358,39,0,0
7,11,17,11303,49,0,0
15,9,9,5982,39,0,0
9,12,13,17883,39,0,0
15,9,17,7357,39,0,0
9,12,7,9636,24,0,0
11,8,11,13444,47,0,0
15,9,7,8910,39,0,0
9,12,59,12731,49,0,111
2,7,2,13892,39,0,0
0,5,28,13900,39,0,42
15,9,7,2929,29,0,0
9,12,20,11976,39,0,0
9,12,7,20902,29,0,0
9,12,7,14051,41,0,0
11,8,23,436,44,0,0
15,9,3,18455,19,0,0
1,6,6,14310,39,0,0
15,9,8,14336,39,0,0
7,11,47,10568,29,0,0
12,13,36,12749,54,50,0
15,9,11,12129,39,0,0
12,13,35,13290,39,0,0
14,14,11,16180,49,0,0
7,11,14,13748,54,0,0
9,12,60,7750,9,0,0
11,8,5,3044,39,0,0
1,6,0,21621,19,0,0
9,12,21,19126,54,0,0
1,6,28,15453,39,0,0
15,9,8,16147,39,0,0
11,8,33,16520,39,0,0
11,8,36,13153,59,0,0
11,8,7,17967,39,0,0
11,8,16,6903,49,0,0
12,13,40,1180,39,0,108
14,14,22,20221,47,0,108
15,9,13,3477,29,0,0
11,8,14,9093,39,0,0
15,9,22,19038,39,0,0
9,12,13,8998,64,0,0
15,9,31,4077,43,0,0
12,13,45,4973,39,0,0
11,8,22,10226,44,0,0
11,8,17,12522,39,51,0
12,13,28,16672,49,0,0
1,6,15,15505,39,0,0
15,9,23,896,49,0,0
0,5,0,9059,14,0,0
0,5,2,8394,24,0,0
11,8,8,17269,79,0,0
15,9,25,11085,56,0,0
9,12,49,289,93,0,0
11,8,46,302,68,0,0
5,3,26,11804,24,0,0
11,8,9,21148,19,0,0
11,8,6,2188,39,0,0
14,14,22,11183,54,0,0
11,8,30,19726,39,0,0
11,8,19,19932,47,0,0
11,8,18,14440,39,0,0
11,8,8,359,39,0,0
15,9,4,18214,14,0,0
11,8,29,2572,39,0,0
0,5,26,7264,39,0,0
10,15,14,13443,68,50,0
11,8,24,18511,59,0,0
11,8,33,7434,34,0,0
1,6,19,19229,31,0,0
11,8,14,2614,19,0,0
5,3,28,8166,64,0,0
1,6,33,12432,49,0,0
5,3,35,12113,49,0,0
10,15,23,19600,39,0,0
9,12,38,3731,54,0,108
0,5,47,10372,55,0,0
14,14,34,8765,39,0,0
15,9,13,5,39,0,94
12,13,39,2268,38,0,0
11,8,18,6095,47,0,0
0,5,38,17430,34,0,0
11,8,13,9348,39,0,0
11,8,17,13122,39,0,0
8,10,19,14065,39,0,0
11,8,26,2928,59,0,0
15,9,7,12381,49,0,0
0,5,13,21422,39,0,0
8,10,16,1818,68,0,0
7,11,15,16263,39,0,0
9,12,12,5575,39,0,0
11,8,33,8561,46,0,51
1,6,1,161,14,0,0
1,6,3,15449,24,0,0
12,13,28,12660,44,0,0
15,9,5,19456,34,0,0
14,14,28,10062,39,0,0
11,8,24,12616,39,0,0
5,3,25,12046,34,0,0
9,12,7,21020,39,0,0
11,8,5,18179,34,0,0
11,8,11,17154,44,0,0
15,9,6,19265,34,0,0
5,3,4,13390,37,0,0
9,12,6,8728,19,0,0
15,9,28,7423,47,0,0
11,8,24,3964,39,0,0
11,8,32,14999,39,0,0
15,9,21,21023,39,0,0
11,8,20,8614,39,0,0
9,12,53,18382,31,0,0
11,8,7,4131,39,0,39
9,12,11,20721,39,0,0
8,10,7,2523,19,0,0
0,5,66,15666,49,0,111
10,15,52,15069,39,0,0
11,8,20,16664,39,0,0
9,12,11,3575,39,0,0
15,9,37,4228,39,0,0
11,8,54,7919,44,74,0
11,8,39,3422,39,0,0
9,12,10,17614,44,0,0
12,13,25,17087,76,0,118
11,8,4,13013,43,0,0
8,10,12,9396,39,0,0
5,3,10,17162,23,0,0
9,12,15,19433,49,0,0
15,9,14,19123,39,0,0
15,9,21,1238,69,0,71
10,15,38,5647,39,0,0
11,8,31,6859,44,0,0
11,8,41,631,76,0,0
15,9,6,2623,39,0,0
15,9,11,17404,49,0,0
15,9,32,5822,45,0,0
11,8,34,1901,39,0,0
11,8,6,10692,52,0,0
11,8,23,3780,49,0,0
11,8,42,3729,39,0,0
9,12,30,5985,49,0,0
11,8,20,15848,49,0,0
7,11,22,1950,39,0,15
15,9,26,2088,59,0,0
8,10,23,17643,59,0,0
0,5,31,4474,39,0,0
6,4,12,12850,47,0,0
15,9,31,11343,49,0,0
9,12,20,2053,29,0,0
11,8,2,14627,47,0,67
0,5,11,7728,29,0,0
4,2,39,9475,39,0,0
11,8,28,9035,59,0,0
15,9,43,5046,39,0,0
12,13,36,1947,41,0,0
11,8,20,20301,39,0,0
11,8,14,15767,39,0,0
8,10,12,14677,43,0,0
11,8,14,13954,35,0,0
11,8,22,18715,39,0,0
9,12,14,7976,39,0,0
9,12,25,3722,44,0,108
1,6,0,12574,15,0,0
11,8,2,16670,19,0,0
9,12,7,14362,31,0,0
11,8,45,16936,39,0,85
3,1,17,6761,39,0,0
12,13,30,14084,54,0,108
9,12,41,11284,61,0,0
8,10,6,19018,35,0,0
11,8,16,17013,39,0,0
11,8,59,7170,5,0,0
11,8,23,10203,49,0,0
5,3,11,2648,49,0,0
15,9,24,18441,39,0,0
11,8,29,18358,90,0,94
15,9,5,16773,39,0,0
8,10,12,1476,39,0,0
11,8,9,1710,39,0,0
9,12,14,21636,39,0,97
11,8,5,2822,24,0,0
15,9,24,14075,42,0,0
11,8,12,4992,39,0,0
8,10,43,4659,39,0,91
11,8,55,14255,39,0,0
15,9,24,5381,64,0,0
15,9,2,12681,24,0,0
9,12,8,16128,39,0,0
9,12,7,5298,44,0,0
6,4,42,20057,29,0,0
1,6,0,15665,29,0,0
9,12,42,20900,39,0,0
15,9,52,18872,0,0,19
15,9,8,5610,42,0,43
11,8,33,12104,59,0,0
11,8,12,16024,39,0,0
11,8,26,10564,54,0,0
15,9,12,11673,9,0,0
15,9,12,12676,39,0,0
15,9,15,12687,39,0,0
0,5,0,3472,5,0,0
11,8,33,330,44,0,0
15,9,26,618,49,0,0
11,8,24,4027,39,0,0
9,12,15,13812,39,0,0
12,13,37,9105,44,0,0
11,8,48,3522,39,0,0
11,8,1,20316,39,0,0
15,9,53,16047,39,0,0
12,13,36,15007,54,0,0
9,12,20,6680,59,50,0
15,9,4,10508,29,0,0
11,8,3,13995,39,0,0
11,8,30,7701,37,0,0
11,8,9,13501,44,0,65
14,14,14,731,49,0,0
15,9,28,1940,39,0,0
11,8,18,20647,39,0,0
9,12,38,559,44,0,0
12,13,32,8166,49,0,0
11,8,16,17896,39,0,0
14,14,13,1754,54,0,0
15,9,2,3988,14,0,0
9,12,31,1597,59,0,0
15,9,24,1092,39,0,0
9,12,12,15926,34,0,0
12,13,30,14941,47,0,0
12,13,36,15470,39,0,0
15,9,2,16205,9,0,0
11,8,54,3410,15,0,0
15,9,12,10155,24,0,0
15,9,26,10004,39,0,0
9,12,6,3348,29,0,0
15,9,35,2432,39,0,0
9,12,39,10626,39,0,0
0,5,11,13169,39,0,0
9,12,27,3211,76,0,0
9,12,20,7260,39,0,0
8,10,13,18573,49,0,0
11,8,14,7780,39,0,0
15,9,3,14143,24,0,0
11,8,47,13876,64,0,0
11,8,28,9260,39,0,0
15,9,23,11371,49,0,0
11,8,2,2012,51,0,0
9,12,37,5142,44,0,0
10,15,44,3729,39,0,0
1,6,1,12224,19,0,0
11,8,45,2844,39,0,0
8,10,16,4835,39,0,0
11,8,34,15919,36,0,0
11,8,37,15100,39,0,0
15,9,7,17606,23,0,0
15,9,37,18870,39,0,0
9,12,25,12879,44,0,0
12,13,34,16365,49,0,0
15,9,24,21520,39,0,0
7,11,30,14373,39,15,0
15,9,14,8651,39,0,0
8,10,4,12974,39,0,0
15,9,35,9377,39,0,0
15,9,3,6135,14,0,0
11,8,1,10987,24,0,0
11,8,41,5568,59,0,0
11,8,6,18064,39,0,0
15,9,4,193,19,0,0
8,10,26,5080,39,0,0
11,8,36,6075,39,0,0
11,8,1,8845,39,0,0
9,12,27,3722,39,0,0
9,12,14,10002,49,0,0
3,1,31,8500,39,0,0
12,13,38,5655,34,0,0
15,9,7,11349,19,0,0
12,13,24,228,39,0,0
11,8,18,14167,39,0,0
8,10,30,14302,39,0,0
15,9,37,17520,31,0,0
9,12,23,12783,39,0,0
15,9,39,2697,47,0,0
8,10,6,5476,39,0,0
11,8,17,13074,59,0,0
11,8,10,9629,39,0,0
9,12,15,4984,39,0,0
15,9,55,6980,71,0,0
2,7,26,18283,39,22,0
7,11,15,4723,34,0,0
15,9,36,15820,39,0,0
2,7,1,6525,9,0,0
0,5,21,16377,39,0,1
8,10,24,11337,39,0,0
11,8,12,16860,44,0,0
15,9,53,7599,3,0,0
9,12,29,12831,49,0,0
15,9,30,1382,39,0,0
15,9,39,21485,14,0,0
11,8,11,20820,39,0,42
14,14,38,18135,39,0,108
9,12,33,1330,39,0,90
1,6,30,18319,39,0,0
11,8,25,1537,39,0,0
15,9,5,12661,24,0,0
4,2,25,19440,43,0,0
15,9,25,2368,39,0,0
11,8,29,15001,39,0,0
15,9,28,20474,93,0,108
11,8,38,2863,54,0,0
9,12,40,9483,39,0,0
2,7,8,4660,39,0,0
11,8,26,7185,29,0,0
9,12,17,6162,59,0,0
9,12,10,15439,39,0,0
11,8,8,10078,39,0,26
15,9,20,4829,39,0,0
15,9,31,20911,44,0,0
11,8,21,14980,44,0,0
0,5,0,15208,29,0,3
8,10,53,7116,49,0,98
11,8,20,15341,36,0,0
11,8,28,21604,45,0,0
11,8,39,13200,54,0,0
11,8,47,19477,39,0,0
15,9,18,14806,37,0,0
11,8,6,7220,39,0,0
11,8,25,5987,85,0,0
15,9,6,19125,29,0,0
15,9,9,13561,11,0,0
11,8,39,13879,39,0,0
9,12,24,13988,39,46,0
4,2,30,11771,49,62,0
15,9,4,5476,39,0,0
11,8,12,16340,39,0,0
15,9,15,13319,49,0,0
6,4,55,21304,19,0,0
14,14,52,15697,39,0,118
15,9,2,7056,24,0,0
9,12,8,11851,24,0,0
15,9,39,13121,49,44,0
12,13,25,19167,49,0,97
9,12,41,7143,34,0,0
9,12,7,16139,39,0,0
8,10,24,13891,37,0,0
0,5,23,12697,39,0,0
11,8,20,11191,44,0,0
7,11,8,269,39,0,0
9,12,26,2876,39,0,0
11,8,19,5309,39,0,0
11,8,24,19015,39,0,0
9,12,14,941,39,0,0
11,8,5,13139,39,0,0
8,10,19,6546,39,0,0
0,5,25,367,39,0,0
11,8,12,18488,59,0,0
11,8,8,9888,45,0,0
9,12,6,15255,39,0,0
11,8,17,10977,19,0,0
11,8,10,12531,44,0,38
9,12,15,21077,49,0,108
15,9,16,12757,39,0,0
9,12,21,9090,54,0,0
15,9,4,19265,29,0,0
8,10,22,1698,39,0,0
9,12,33,9129,39,0,0
15,9,15,4984,29,0,0
11,8,23,14346,39,0,0
15,9,41,12737,39,0,108
11,8,3,13312,19,0,0
11,8,46,15293,39,64,0
9,12,39,2178,49,0,0
9,12,13,12159,39,0,0
15,9,22,3785,38,0,0
7,11,8,13870,49,0,0
11,8,16,4943,39,0,0
9,12,24,11317,39,0,0
15,9,33,17663,39,0,0
15,9,27,9785,39,0,0
9,12,10,9278,39,0,0
9,12,10,11224,39,0,104
4,2,41,7122,39,0,0
15,9,8,15971,14,0,0
11,8,14,16855,39,0,0
11,8,22,16774,49,0,0
8,10,38,938,39,0,0
8,10,5,9515,11,0,0
7,11,27,7903,39,0,0
8,10,24,13802,4,27,0
2,7,27,8472,39,0,0
5,3,44,21229,53,0,0
8,10,15,2397,39,0,0
9,12,18,15773,44,0,0
15,9,11,16163,39,0,0
9,12,40,6676,39,0,0
10,15,15,1272,64,0,0
5,3,29,16085,39,0,0
11,8,9,14504,19,22,0
11,8,26,1423,39,0,0
11,8,45,5041,34,0,0
12,13,43,2332,37,0,0
11,8,50,11938,19,0,0
11,8,2,17025,29,0,0
11,8,38,9530,39,0,0
0,5,31,20959,64,0,0
11,8,2,930,19,0,0
15,9,2,833,29,0,0
11,8,26,10946,39,0,0
10,15,14,7779,85,0,0
15,9,48,3420,44,0,0
11,8,15,9597,39,0,0
12,13,19,10921,39,0,0
11,8,24,19796,39,0,0
15,9,16,7921,39,0,64
0,5,55,17148,11,0,0
9,12,17,19585,49,50,0
15,9,10,14636,44,0,0
1,6,58,8909,49,0,0
0,5,22,17557,14,0,0
11,8,34,4765,39,46,0
11,8,30,742,39,0,0
15,9,14,16372,39,0,0
12,13,23,17097,39,0,0
11,8,31,12238,29,0,0
9,12,19,16430,39,0,0
11,8,1,6053,19,0,0
11,8,16,21540,39,0,0
12,13,17,8788,39,0,0
15,9,34,7407,47,0,50
7,11,22,15371,39,0,0
11,8,3,1794,34,0,0
15,9,50,10626,19,0,0
8,10,25,184,59,0,0
1,6,42,3731,39,0,0
11,8,14,14391,39,0,0
15,9,2,20258,29,0,21
15,9,30,677,47,0,0
5,3,51,9307,29,0,0
15,9,13,3466,39,0,0
11,8,17,750,59,0,0
5,3,32,19673,39,0,0
15,9,21,2182,39,0,0
15,9,43,5274,39,0,91
15,9,34,10318,39,0,0
9,12,7,6990,39,0,0
15,9,1,9114,34,25,0
9,12,7,5390,39,0,0
4,2,4,15595,39,0,0
11,8,31,15825,39,44,0
6,4,35,19142,39,0,0
11,8,31,13606,39,0,0
9,12,23,2573,65,0,94
1,6,12,19364,47,0,55
15,9,3,11040,19,0,0
11,8,14,6928,24,0,0
15,9,13,19967,49,0,0
11,8,13,16685,39,0,0
11,8,34,13069,39,0,0
8,10,12,3907,39,0,0
12,13,39,19851,15,0,0
9,12,29,3123,39,0,0
15,9,24,16850,39,90,0
4,2,12,16448,39,0,0
11,8,31,15863,29,0,0
11,8,17,21431,49,0,0
8,10,25,3711,49,0,0
11,8,8,3552,29,0,0
1,6,30,7439,39,0,0
11,8,6,2166,39,0,0
8,10,26,14903,21,0,0
15,9,2,10172,34,0,0
11,8,5,13787,39,0,0
9,12,23,8298,68,0,0
8,10,24,7411,39,0,0
9,12,54,2225,59,75,0
11,8,25,2627,44,0,0
9,12,14,21463,46,0,0
15,9,52,16751,31,0,0
11,8,41,5429,68,0,0
1,6,19,7497,11,0,0
11,8,14,9842,64,0,0
15,9,3,2230,34,0,3
11,8,24,5675,39,0,0
15,9,18,20394,39,0,0
5,3,45,2936,39,0,0
9,12,11,5052,14,0,0
2,7,10,20346,54,0,0
1,6,0,2859,39,0,0
11,8,18,5183,49,0,0
15,9,28,4367,93,0,0
9,12,27,16979,39,0,0
8,10,10,3294,39,0,0
6,4,34,1876,39,0,0
11,8,32,15475,44,0,0
0,5,47,20447,9,0,0
5,3,37,16703,44,0,0
11,8,26,15963,39,0,0
11,8,15,16740,34,0,0
7,11,19,14754,42,0,100
11,8,9,2309,49,0,0
9,12,20,6118,49,0,0
7,11,21,3027,39,0,0
2,7,9,20365,39,0,0
9,12,33,6202,49,46,0
15,9,30,11070,39,0,91
11,8,25,3824,39,0,0
11,8,49,8353,39,0,0
11,8,26,15769,31,0,0
9,12,20,19672,44,0,0
0,5,20,3549,34,0,0
15,9,8,20073,39,0,0
9,12,12,17110,49,0,0
11,8,46,14502,39,0,0
7,11,33,8280,39,0,50
12,13,25,1039,68,0,0
11,8,15,2462,39,0,0
15,9,25,20072,39,0,0
11,8,24,20731,49,0,0
9,12,8,19961,39,0,53
11,8,48,8313,49,0,0
15,9,15,15130,49,0,0
11,8,15,15900,9,0,0
15,9,7,14469,59,0,0
11,8,34,18666,39,0,0
0,5,50,12821,34,0,0
1,6,11,642,34,0,0
15,9,15,19580,54,0,0
14,14,60,2947,39,0,0
11,8,30,8709,19,0,0
11,8,9,4935,39,0,0
15,9,3,7552,19,0,0
15,9,40,10915,34,0,0
10,15,23,6385,44,0,0
12,13,33,8861,39,0,0
5,3,2,18760,44,0,0
2,7,37,19177,39,0,0
15,9,34,12284,39,0,0
9,12,34,20423,49,0,0
15,9,21,11444,39,0,94
9,12,51,1116,24,0,0
2,7,0,10409,19,0,0
9,12,15,20591,39,0,0
15,9,12,21411,44,0,0
15,9,25,18134,39,0,0
11,8,23,15179,39,0,0
15,9,10,18096,39,0,0
9,12,5,12892,19,0,0
1,6,41,12049,39,0,0
9,12,44,3650,44,0,0
9,12,25,13067,34,0,0
12,13,32,6883,39,0,0
9,12,24,5615,39,0,0
11,8,26,3355,39,0,0
9,12,29,14941,39,0,0
11,8,11,6473,44,0,0
15,9,22,17282,49,0,94
15,9,33,12328,39,0,94
15,9,40,12283,39,0,0
11,8,30,11110,37,0,0
11,8,62,4169,39,0,0
11,8,23,7024,44,0,0
9,12,18,4713,39,0,0
9,12,18,21570,76,37,0
